,All,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
225,3.30481,0.18299,0.513816,0.455867,0.24792299999999998,0.20371100000000003,0.31780200000000003,0.28977400000000003,0.2723,0.492626,0.225354
226,3.61063,0.269836,0.5214380000000001,0.49276400000000004,0.193336,0.21073,0.5055609999999999,0.363893,0.364279,0.518233,0.163768
227,3.42799,0.250926,0.243139,0.546307,0.194518,0.265316,0.421139,0.433048,0.383065,0.476411,0.381421
228,3.76715,0.251279,0.21578,0.484377,0.22585899999999998,0.334884,0.40168799999999993,0.49348099999999995,0.23658800000000002,0.620809,0.573343
229,3.60018,0.19667600000000002,0.186836,0.41765100000000005,0.213879,0.35658,0.407771,0.405045,0.181294,0.656053,0.32026
230,3.20024,0.142523,0.141772,0.460419,0.204094,0.348359,0.270946,0.335367,0.155448,0.594761,0.209681
231,2.92633,0.0898281,0.130241,0.566049,0.152733,0.257896,0.190237,0.29881199999999997,0.129306,0.604576,0.275263
232,2.85857,0.0755995,0.184535,0.661248,0.10750599999999999,0.19792,0.20697000000000002,0.190214,0.105459,0.590946,0.304054
233,2.34745,0.118249,0.136993,0.580713,0.0754221,0.186311,0.0679588,0.157776,0.0438089,0.483496,0.346314
234,2.23498,0.0709017,0.0925246,0.425068,0.0514304,0.175181,0.0481678,0.109437,0.0381959,0.570367,0.652793
235,1.99355,0.0636122,0.0833338,0.49715800000000004,0.0639122,0.14782900000000002,0.0693879,0.13478600000000002,0.0471863,0.454188,0.27262
236,1.37168,0.057171099999999996,0.05241130000000001,0.35822,0.0312585,0.0917703,0.09795129999999999,0.105361,0.0354269,0.295857,0.11462699999999999
237,1.27033,0.0722517,0.049309900000000004,0.336698,0.0327089,0.0816579,0.041534100000000004,0.10525999999999999,0.033163700000000004,0.289165,0.101078
238,0.999331,0.0470526,0.0358458,0.320797,0.0403172,0.0747375,0.0,0.08575730000000001,0.025906699999999998,0.191246,0.0615515
239,1.172,0.0201944,0.0313711,0.298909,0.020107800000000002,0.0482101,0.0,0.0720639,0.0470451,0.39381,0.0
240,1.03472,0.0232079,0.0350672,0.27744,0.0345971,0.0549172,0.0,0.0908111,0.0450777,0.280208,0.036787799999999996
241,0.703599,0.0376307,0.028107700000000003,0.151669,0.0192165,0.046782000000000004,0.0,0.101989,0.049426,0.185681,0.0224379
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1.22262,0.07846260000000001,0.14741100000000001,0.116453,0.0956286,0.197716,0.0428283,0.0881132,0.05550000000000001,0.17775000000000002,0.015872
262,1.33344,0.0495414,0.19480599999999998,0.0877381,0.105164,0.220973,0.06655710000000001,0.0741349,0.0505408,0.179872,0.082858
263,1.31929,0.0405673,0.186141,0.11284400000000001,0.08093700000000001,0.22500499999999998,0.11791,0.09200559999999999,0.0492651,0.143915,0.0846673
264,1.49484,0.06378740000000001,0.219488,0.11143,0.10411300000000001,0.19524999999999998,0.0992243,0.0890115,0.057442499999999994,0.251771,0.0757961
265,1.47195,0.0603491,0.17957399999999998,0.101307,0.11647,0.196181,0.134323,0.105124,0.07050039999999999,0.209511,0.121028
266,1.58094,0.0506613,0.26891600000000004,0.13969199999999998,0.119694,0.184367,0.171576,0.13223400000000002,0.065443,0.179395,0.106768
267,1.49426,0.0452492,0.236841,0.118055,0.110455,0.191773,0.138439,0.130644,0.0684114,0.182469,0.127803
268,1.40569,0.0476843,0.213,0.124945,0.11044400000000001,0.183287,0.1329,0.0952186,0.0763239,0.17743,0.0445713
269,1.6141,0.0741342,0.251125,0.186725,0.120943,0.20041699999999998,0.142332,0.12135599999999999,0.0832561,0.180693,0.0925311
270,1.45967,0.058476600000000004,0.22660200000000003,0.11699999999999999,0.110385,0.18988,0.179258,0.139596,0.06324389999999999,0.14037,0.0918394
271,1.59896,0.061036599999999996,0.18690500000000002,0.129548,0.101517,0.20106799999999997,0.288248,0.127052,0.07746990000000001,0.15613,0.11585300000000001
272,2.16697,0.062212199999999995,0.24706999999999998,0.107092,0.136661,0.194513,0.6049789999999999,0.177609,0.115111,0.19971699999999998,0.0986062
273,2.57842,0.0799462,0.18790800000000002,0.133899,0.173547,0.278992,0.412241,0.31227499999999997,0.10651200000000001,0.44926199999999994,0.10686500000000002
274,2.38636,0.06418199999999999,0.247831,0.127559,0.17773,0.274745,0.378321,0.287196,0.0853741,0.322525,0.165297
275,1.73621,0.0470414,0.166986,0.14188499999999998,0.120515,0.196998,0.19317800000000002,0.199184,0.0952076,0.283481,0.130183
276,2.06296,0.0737876,0.28290000000000004,0.11834599999999999,0.13991800000000001,0.205459,0.271071,0.282653,0.10298,0.29026399999999997,0.202289
277,2.58113,0.110352,0.20423200000000002,0.190187,0.21477400000000002,0.314543,0.378946,0.40620700000000004,0.118968,0.28681,0.165482
278,2.93909,0.14025,0.302712,0.23928500000000003,0.280572,0.339177,0.373257,0.428484,0.179776,0.31288299999999997,0.084282
279,3.22539,0.186114,0.32408000000000003,0.31903899999999996,0.31043,0.353829,0.30465200000000003,0.341779,0.191071,0.404155,0.238079
280,3.06982,0.190304,0.349221,0.370689,0.302452,0.328727,0.27838599999999997,0.23332899999999998,0.215763,0.344932,0.212606
281,3.20044,0.205512,0.32366700000000004,0.387634,0.294354,0.348202,0.183982,0.191419,0.227359,0.451978,0.405518
282,2.44888,0.17909,0.202839,0.28531300000000004,0.19531099999999998,0.27551899999999996,0.106872,0.21188099999999999,0.20857199999999998,0.418916,0.244512
283,2.1344,0.141537,0.0694101,0.187656,0.17321999999999999,0.218818,0.184167,0.12764999999999999,0.187055,0.43869400000000003,0.226898
284,1.99866,0.13540000000000002,0.196195,0.239264,0.12662299999999999,0.16842200000000002,0.155837,0.115617,0.153212,0.38397800000000004,0.23380700000000001
285,1.93849,0.0693242,0.161535,0.20045700000000002,0.125336,0.13686700000000002,0.12344599999999999,0.110357,0.13827899999999999,0.451227,0.343133
286,1.41293,0.0455794,0.129222,0.198846,0.11757999999999999,0.087724,0.081984,0.118188,0.128019,0.284845,0.15178799999999998
287,1.23472,0.0527289,0.129973,0.166106,0.10274000000000001,0.0773904,0.0859968,0.0930534,0.113187,0.251261,0.0538759
288,1.20005,0.0394418,0.13405899999999998,0.207016,0.103359,0.06335769999999999,0.11128199999999999,0.0811463,0.10647200000000001,0.20573800000000003,0.0514544
289,0.910135,0.0331537,0.0908863,0.135365,0.0749059,0.0489592,0.104208,0.0867922,0.0673068,0.122555,0.183765
290,0.932265,0.0249691,0.0622013,0.174417,0.0904913,0.0467051,0.083456,0.0913153,0.0586445,0.15478,0.09414059999999999
291,0.692175,0.0363239,0.042434,0.12491699999999999,0.07542990000000001,0.035675,0.0625752,0.0912472,0.0702696,0.0950753,0.0508934
292,0.669406,0.034345799999999996,0.053182600000000003,0.15734399999999998,0.0802269,0.035803800000000004,0.047839900000000005,0.0627925,0.0117173,0.0797161,0.032637
293,0.727705,0.0199502,0.184902,0.130389,0.042099,0.0459533,0.0398766,0.08783840000000001,0.00819138,0.0901108,0.0276258
294,0.717701,0.012085,0.154603,0.0988692,0.0795601,0.0296985,0.11435200000000001,0.0453362,0.0023615199999999998,0.061625200000000005,0.058294900000000004
295,0.789394,0.0110875,0.261157,0.095693,0.0476614,0.031975500000000004,0.115287,0.08780400000000001,0.0035839999999999995,0.059952000000000005,0.0642858
296,0.722129,0.00463558,0.135671,0.0895632,0.039476899999999995,0.0320656,0.0824802,0.0681625,0.012085,0.140798,0.0433505
297,0.591326,0.0161722,0.141652,0.118025,0.052205299999999996,0.0248534,0.0701011,0.0499815,0.0,0.0444388,0.0221932
298,0.52307,0.027916999999999997,0.10970500000000001,0.0894659,0.0395624,0.0130902,0.0570228,0.0462606,0.00153511,0.0802235,0.0
299,0.450236,0.0117383,0.0649364,0.086973,0.0359389,0.0218194,0.123987,0.0437133,0.0,0.0230792,0.0138707
300,0.397421,0.0149165,0.056231699999999996,0.0817689,0.0248508,0.0239393,0.0429093,0.0481321,0.00717486,0.057391000000000005,0.0
301,0.448002,0.0151358,0.102957,0.0979123,0.0308993,0.0227056,0.0637283,0.0527463,0.0,0.027686300000000004,0.0120211
302,0.474767,0.0144815,0.0643035,0.0564087,0.040826,0.0202459,0.0885281,0.053822400000000006,0.0,0.0701089,0.0142264
303,0.453251,0.0160462,0.07939310000000001,0.06334880000000001,0.0435942,0.0290327,0.0690106,0.037931900000000005,0.00168501,0.0240573,0.120411
304,0.352158,0.017181099999999998,0.0557352,0.0699507,0.024557799999999998,0.0326378,0.0231272,0.0510645,0.00489036,0.0312734,0.018045
305,0.525322,0.018556200000000002,0.0538247,0.0842351,0.0375087,0.0463089,0.0966665,0.050269600000000005,0.0,0.0592004,0.0
306,0.492991,0.014624799999999999,0.059759700000000006,0.0788952,0.031354599999999996,0.019981099999999998,0.114384,0.0316774,0.00145057,0.0716113,0.0
307,0.542728,0.0101355,0.0999138,0.0684437,0.032003,0.0212267,0.116402,0.0342981,0.0,0.08667319999999999,0.0
308,0.490347,0.055867999999999994,0.0777429,0.0678734,0.036502099999999996,0.0259343,0.0852459,0.0385836,0.00266195,0.0589032,0.0
309,0.735914,0.0422584,0.0766466,0.0858699,0.043520500000000004,0.0233277,0.115013,0.0378982,0.0016301199999999999,0.178711,0.0
310,0.581771,0.0067716,0.0913999,0.0900574,0.0260845,0.0153541,0.0956938,0.06820889999999999,0.00349352,0.11343,0.025720100000000003
311,0.654162,0.00694394,0.09309110000000001,0.117721,0.0227483,0.0209454,0.0842105,0.0785612,0.00123873,0.130243,0.0797323
312,0.749504,0.059385200000000006,0.0974529,0.0856703,0.032945600000000005,0.0287248,0.13484400000000002,0.0675274,0.00165164,0.142198,0.09893650000000001
313,0.884021,0.05720309999999999,0.10341800000000001,0.156616,0.08245040000000001,0.0805571,0.13445100000000001,0.0924914,0.052992399999999995,0.0508992,0.07572480000000001
314,1.02773,0.0449279,0.13544899999999999,0.111635,0.0908076,0.09517790000000001,0.176666,0.148504,0.0814403,0.0649097,0.052979200000000004
315,1.28296,0.0613789,0.114211,0.111527,0.0985917,0.10385599999999999,0.212372,0.09154280000000001,0.113659,0.194315,0.0867141
316,1.32661,0.06611700000000001,0.111565,0.0959913,0.0908303,0.10510900000000001,0.32858299999999996,0.11851400000000001,0.0670376,0.138552,0.137377
317,1.77304,0.0760914,0.131397,0.147046,0.121947,0.10394300000000001,0.614127,0.13469,0.120225,0.0813028,0.231319
318,2.43814,0.0877168,0.128674,0.252965,0.14096999999999998,0.118561,0.932217,0.11797500000000001,0.11892100000000001,0.171093,0.200588
319,2.72605,0.0944299,0.172051,0.24644300000000002,0.164445,0.170875,0.9290940000000001,0.163482,0.332913,0.156303,0.32809699999999997
320,3.73192,0.135565,0.187601,0.462755,0.192739,0.23996599999999998,1.0421099999999999,0.18775599999999998,0.556098,0.321096,0.616093
321,4.54894,0.181206,0.209556,0.431327,0.27559900000000004,0.33634,0.857337,0.500743,0.675308,0.5896939999999999,0.882763
322,5.39906,0.236008,0.281685,0.540331,0.405377,0.475101,0.865077,0.576101,0.6209629999999999,0.710801,0.739167
323,7.38735,0.52467,0.429925,0.7016020000000001,0.614473,0.808624,0.8849309999999999,1.14489,0.5254730000000001,0.911036,0.735509
324,7.48097,0.641499,0.621171,0.724151,0.68567,0.948061,0.8464510000000001,0.957363,0.40456200000000003,0.6977909999999999,0.588685
325,7.62797,0.665924,0.643104,0.6648769999999999,0.713597,0.984777,0.8653420000000001,0.837237,0.391721,0.8077920000000001,0.39548
326,5.14051,0.492807,0.372723,0.545167,0.476727,0.599576,0.5799730000000001,0.43149800000000005,0.242842,0.628953,0.276839
327,2.89129,0.31399900000000003,0.245851,0.320181,0.262645,0.298286,0.367382,0.17797000000000002,0.28254100000000004,0.304821,0.21223
328,2.10429,0.189527,0.183111,0.278933,0.181034,0.205001,0.328452,0.11155600000000002,0.154718,0.21338200000000002,0.0985687
329,1.88696,0.14211100000000002,0.160187,0.232408,0.173278,0.191208,0.246697,0.125741,0.169077,0.197594,0.151538
330,1.7766,0.0863052,0.173213,0.211519,0.160171,0.15656,0.26805599999999996,0.126188,0.128665,0.175099,0.235559
331,1.46001,0.0641845,0.12414499999999999,0.190126,0.12368799999999999,0.147046,0.192052,0.09342629999999999,0.12348600000000001,0.17155499999999999,0.13712
332,1.37787,0.055953600000000006,0.14984999999999998,0.197339,0.10283,0.13532,0.17471799999999998,0.108572,0.11846799999999999,0.152117,0.125851
333,1.30532,0.05461390000000001,0.180206,0.176226,0.111218,0.104478,0.17142,0.10387500000000001,0.10693299999999999,0.138043,0.09885429999999999
334,1.08691,0.0449425,0.157332,0.161976,0.0789956,0.10610699999999999,0.11343099999999999,0.0972075,0.0621298,0.12448699999999999,0.0702316
335,0.991888,0.0406701,0.11786,0.156244,0.08454,0.0872608,0.11621600000000001,0.0915826,0.0948114,0.0939925,0.09003839999999999
336,1.02765,0.0468584,0.12589,0.171442,0.0770277,0.0892152,0.0996326,0.106483,0.08080899999999999,0.11957899999999999,0.0893651
337,1.0579,0.037032999999999996,0.12567299999999998,0.190129,0.08073749999999999,0.0824277,0.106778,0.0556152,0.0836658,0.152028,0.0547257
338,0.849361,0.036455,0.136882,0.157737,0.0550396,0.0823004,0.0653765,0.0805933,0.0815388,0.0918295,0.0350377
339,0.747127,0.0375643,0.15886899999999998,0.18487199999999998,0.043272,0.053655600000000005,0.0517855,0.0335608,0.0426135,0.0726706,0.0398856
340,0.661708,0.0234204,0.140574,0.121736,0.050111300000000004,0.0597029,0.05620309999999999,0.0524915,0.0452239,0.052427800000000004,0.0234891
341,0.679514,0.022988,0.11005400000000001,0.13983,0.0492151,0.0572539,0.050052700000000006,0.0638484,0.0491298,0.0671892,0.0585967
342,0.633071,0.0278676,0.132901,0.129532,0.0470063,0.0579108,0.0453672,0.0382994,0.0434123,0.048239500000000005,0.0272521
343,0.569894,0.0196463,0.103043,0.128386,0.0383164,0.0505671,0.053017499999999995,0.0532092,0.00994963,0.0390243,0.0470393
344,0.591357,0.0194602,0.0915022,0.125861,0.041767,0.0529579,0.0612581,0.101384,0.011361300000000001,0.0337468,0.0505705
345,0.589044,0.0255417,0.102576,0.11952199999999999,0.048220400000000004,0.0510717,0.034441,0.0740349,0.0186325,0.0448826,0.0491739
346,0.67864,0.027033400000000003,0.129285,0.144669,0.0487193,0.05639809999999999,0.050980099999999993,0.06785379999999999,0.00288518,0.0629095,0.022006400000000002
347,0.637558,0.0135079,0.145695,0.0888997,0.0542402,0.05568920000000001,0.0339279,0.066939,0.0735599,0.055200700000000005,0.024631300000000002
348,0.813309,0.0126672,0.14688600000000002,0.0875045,0.0479927,0.059660899999999996,0.046451900000000004,0.0354072,0.0666265,0.150482,0.130827
349,0.834551,0.0110055,0.144196,0.0904297,0.0325212,0.0762225,0.0716928,0.176119,0.015955900000000002,0.126822,0.0807233
350,0.616174,0.00692425,0.0795968,0.08745159999999999,0.034254099999999996,0.0564739,0.0581773,0.0417773,0.017099200000000002,0.116181,0.014446200000000001
351,0.513286,0.0106835,0.0899794,0.101288,0.0298369,0.047774699999999996,0.0380973,0.062895,0.0435989,0.0535967,0.0109459
352,0.351881,0.00932211,0.018887599999999997,0.0847665,0.029727999999999997,0.0462448,0.032528299999999996,0.056889,0.0195379,0.0207412,0.00602361
353,0.542621,0.008193269999999999,0.09997310000000001,0.0760145,0.030425799999999996,0.048383300000000004,0.15648299999999998,0.0302738,0.0159836,0.0349698,0.0
354,0.581036,0.00815108,0.126994,0.151199,0.035441600000000004,0.045356999999999995,0.0833333,0.058197,0.0121703,0.0318017,0.0191816
355,0.495486,0.00464309,0.127904,0.012470100000000001,0.0289611,0.043327500000000005,0.13324,0.0476719,0.0391303,0.030942900000000002,0.00868535
356,0.61209,0.00658769,0.194475,0.0908101,0.0287891,0.0472398,0.12037,0.0535741,0.0362315,0.024765000000000002,0.0
357,0.531491,0.00848927,0.0873477,0.163879,0.0328021,0.0177492,0.0657895,0.0733046,0.043681199999999996,0.0553206,0.0291711
358,0.519987,0.0126277,0.10000500000000001,0.14841200000000002,0.0359388,0.047573199999999996,0.0569569,0.0596889,0.0320175,0.0202641,0.0175616
359,0.574476,0.0237789,0.0736806,0.10580700000000001,0.0425896,0.0484001,0.155678,0.0631177,0.039674100000000004,0.0173757,0.0538239
360,0.663175,0.0119375,0.0719835,0.132582,0.0377195,0.0679125,0.116279,0.0608394,0.22623600000000002,0.0439135,0.0263499
361,0.614691,0.014268900000000001,0.0764126,0.16245700000000002,0.0462828,0.051456199999999994,0.110236,0.0620255,0.014472099999999998,0.0426463,0.013789599999999999
362,0.656823,0.0196144,0.150029,0.12840800000000002,0.045298500000000005,0.056108599999999995,0.102471,0.0708192,0.0214964,0.0305264,0.014261
363,0.723016,0.0161301,0.114123,0.169872,0.0378551,0.0579312,0.111977,0.0635209,0.026575599999999998,0.0814376,0.0
364,0.691857,0.016898,0.105788,0.141577,0.0418699,0.0585122,0.130536,0.0737939,0.0224286,0.0574724,0.0319621
365,0.782758,0.021051300000000002,0.07631790000000001,0.130398,0.053039499999999996,0.0556881,0.09655899999999999,0.12001500000000001,0.039238800000000004,0.112986,0.025238899999999998
366,0.982275,0.0339496,0.162976,0.141315,0.0777792,0.0819211,0.12062500000000001,0.064822,0.049855500000000004,0.0981707,0.0971863
367,1.01821,0.0558476,0.0971339,0.22724799999999998,0.09384,0.101796,0.0920725,0.059803300000000004,0.0620348,0.0722832,0.123605
368,1.1768,0.0417946,0.0885764,0.21434199999999998,0.098158,0.09960329999999999,0.218945,0.0732682,0.0918605,0.0877222,0.100797
369,1.30121,0.0501124,0.138214,0.260771,0.0929629,0.10306299999999999,0.11171899999999998,0.0731541,0.0917742,0.181397,0.140663
370,1.27746,0.0524173,0.117875,0.251302,0.102733,0.11113100000000001,0.126379,0.0921941,0.103378,0.143847,0.136887
371,1.40387,0.06568009999999999,0.127729,0.266382,0.112435,0.116083,0.14429399999999998,0.0949684,0.125321,0.174833,0.114883
372,1.40301,0.0476583,0.15442,0.23302299999999998,0.112425,0.12198899999999999,0.151,0.09485479999999999,0.0797276,0.188201,0.093943
373,1.73975,0.0553285,0.188415,0.26502400000000004,0.148851,0.146288,0.167479,0.112399,0.0992515,0.213557,0.302693
374,1.56894,0.08257919999999999,0.159907,0.267128,0.135043,0.12324600000000001,0.237691,0.0784744,0.0891159,0.167567,0.0868749
375,1.65927,0.0942095,0.233203,0.314092,0.131528,0.11857200000000001,0.159531,0.0896698,0.0866353,0.190763,0.178688
376,1.81341,0.10261800000000001,0.257742,0.304872,0.143953,0.12848299999999999,0.197132,0.10983099999999998,0.104047,0.219674,0.154832
377,2.37626,0.186161,0.43413,0.338549,0.162249,0.158559,0.250622,0.164857,0.114652,0.310427,0.15834900000000002
378,2.77052,0.226991,0.381708,0.400012,0.17317,0.21149300000000001,0.235798,0.165821,0.160428,0.468552,0.18585100000000002
379,2.40064,0.21231399999999997,0.35539299999999996,0.37974800000000003,0.140349,0.206526,0.23527399999999998,0.14251,0.169255,0.31339,0.183888
380,2.54155,0.17866500000000002,0.350155,0.37764000000000003,0.130309,0.22431399999999999,0.236786,0.14699199999999998,0.180913,0.40137,0.20939800000000003
381,2.85871,0.212901,0.29091999999999996,0.391805,0.17403,0.27087500000000003,0.325644,0.221449,0.20385599999999998,0.39676,0.303713
382,3.55011,0.195154,0.352483,0.528633,0.25472700000000004,0.33885200000000004,0.434684,0.30122499999999997,0.256241,0.431631,0.296027
383,4.58591,0.213153,0.369145,0.65011,0.322981,0.469985,0.7823100000000001,0.40636400000000006,0.291392,0.468924,0.29897300000000004
384,5.05809,0.243037,0.398694,0.631986,0.41729000000000005,0.559685,0.8217760000000001,0.488903,0.332165,0.46249,0.351863
385,5.44151,0.188066,0.342953,0.917571,0.419555,0.60953,0.864111,0.41576599999999997,0.361471,0.499675,0.361638
386,4.4729,0.151917,0.351267,0.5532969999999999,0.391771,0.51717,0.6483909999999999,0.332575,0.289407,0.43035300000000004,0.465785
387,3.6752,0.11910799999999999,0.38881299999999996,0.406253,0.354207,0.42934,0.489043,0.263042,0.261789,0.319733,0.345376
388,3.3353,0.0898683,0.324231,0.427602,0.348387,0.371174,0.42511099999999996,0.177703,0.193502,0.32476099999999997,0.24197000000000002
389,2.76224,0.102891,0.22432599999999997,0.40554100000000004,0.297299,0.303463,0.324371,0.156868,0.177274,0.27269299999999996,0.164504
390,2.46844,0.0739875,0.280295,0.34232399999999996,0.26183999999999996,0.251306,0.24006699999999997,0.125397,0.157747,0.27938,0.161361
391,2.00081,0.0712584,0.207952,0.272165,0.173993,0.20834800000000003,0.225717,0.0795924,0.134092,0.266736,0.11165499999999999
392,1.54319,0.0566726,0.146681,0.202353,0.131331,0.13572800000000002,0.18331,0.0580305,0.109757,0.246415,0.0739107
393,1.50195,0.0423807,0.164577,0.183185,0.123082,0.12205999999999999,0.150551,0.0206194,0.11510899999999999,0.288381,0.06657260000000001
394,1.22918,0.0367165,0.128974,0.186822,0.123851,0.113828,0.16409400000000002,0.0236121,0.0669192,0.145675,0.0425606
395,1.21854,0.035214800000000004,0.136724,0.160361,0.11970499999999999,0.0828352,0.139832,0.00820003,0.0606828,0.21686999999999998,0.0422565
396,1.15832,0.028810799999999998,0.10155499999999999,0.196821,0.0954207,0.07526730000000001,0.128164,0.0407487,0.0620187,0.21253799999999998,0.05743669999999999
397,1.249,0.025611299999999997,0.121198,0.19231700000000002,0.10009900000000001,0.0732555,0.165509,0.0143621,0.06620899999999999,0.226311,0.10040199999999999
398,1.16888,0.028222199999999996,0.0806499,0.159617,0.0970332,0.0662591,0.137833,0.011400799999999999,0.0354096,0.265536,0.0646008
399,1.07888,0.0339427,0.06629840000000001,0.114322,0.0800164,0.07318820000000001,0.146609,0.00607219,0.0325896,0.24033000000000002,0.09492890000000001
400,1.23059,0.0330023,0.11062799999999999,0.13311699999999999,0.09201329999999999,0.0904002,0.194826,0.0170988,0.0404883,0.21670799999999998,0.141511
401,1.14747,0.037006,0.128855,0.12606,0.0910858,0.058786700000000004,0.17042,0.0,0.043201,0.227339,0.09024360000000001
402,1.00254,0.027648299999999997,0.0906123,0.0997201,0.0822586,0.0638714,0.14452700000000002,0.0,0.0444342,0.22142699999999998,0.0142988
403,0.957569,0.0863142,0.0921276,0.102984,0.0750649,0.06423419999999999,0.12712,0.0,0.0303535,0.189371,0.0306
404,0.894837,0.0293913,0.0867397,0.09761600000000001,0.07125669999999999,0.061975499999999996,0.120018,0.009102639999999999,0.00282782,0.186273,0.0395106
405,0.798205,0.0305547,0.0452558,0.109268,0.0636254,0.0769376,0.10386599999999999,0.00548344,0.00829675,0.14518899999999998,0.0476645
406,0.757812,0.028623799999999998,0.0826061,0.108845,0.0502893,0.0592073,0.11657500000000001,0.0,0.00546641,0.128397,0.0450975
407,0.825963,0.0302662,0.089672,0.119157,0.0338318,0.068887,0.10039899999999999,0.0105212,0.00824578,0.17922,0.036811300000000005
408,0.744927,0.0236814,0.0696963,0.11423799999999999,0.038287100000000004,0.0587369,0.11993499999999999,0.00587308,0.0149934,0.14145000000000002,0.0286799
409,0.787049,0.025249300000000002,0.07415859999999999,0.112581,0.052535,0.06187550000000001,0.10008600000000001,0.0031567199999999996,0.00625213,0.162093,0.017918
410,0.684724,0.059217,0.0896434,0.126514,0.0473669,0.060883900000000005,0.0863881,0.0,0.00406179,0.0843296,0.0264396
411,0.747361,0.168787,0.0500686,0.0900885,0.0506825,0.0571434,0.0738157,0.00514895,0.006564169999999999,0.13999,0.0353515
412,0.673974,0.0531262,0.0137526,0.100629,0.0485321,0.060721000000000004,0.149715,0.00746869,0.0064769499999999995,0.106649,0.0234334
413,0.869662,0.0162052,0.0616614,0.124529,0.0571933,0.0577878,0.237433,0.0118108,0.0204354,0.126284,0.056972
414,0.899529,0.0399874,0.0942212,0.129159,0.0584653,0.053822300000000003,0.1557,0.00678633,0.00827912,0.165604,0.056947000000000005
415,0.854635,0.0339013,0.0769181,0.16138999999999998,0.0494717,0.055741399999999997,0.184925,0.0124543,0.00982358,0.12723199999999998,0.0375187
416,1.01123,0.05230939999999999,0.114828,0.170011,0.054223299999999995,0.064066,0.19786399999999998,0.0485456,0.015412699999999998,0.14723599999999998,0.0719575
417,0.977808,0.030770399999999996,0.111428,0.164944,0.0822824,0.064811,0.164599,0.012637200000000001,0.045754699999999995,0.118766,0.07126679999999999
418,1.17778,0.0641896,0.17945,0.206209,0.0584093,0.09792619999999999,0.0878791,0.035665,0.145582,0.178287,0.122838
419,1.21947,0.0569113,0.20731899999999998,0.185745,0.0821645,0.117839,0.116807,0.0196875,0.0542404,0.159195,0.0989542
420,1.3069,0.07131380000000001,0.234293,0.17386600000000002,0.08631180000000001,0.13147,0.122296,0.0213046,0.0999965,0.16478600000000002,0.10607599999999999
421,1.33931,0.0797598,0.24552800000000002,0.202414,0.0936815,0.133836,0.12140200000000001,0.0332045,0.0758282,0.151979,0.0949562
422,1.58374,0.0704781,0.266725,0.255009,0.0974573,0.14375500000000002,0.14867999999999998,0.0279905,0.07045799999999999,0.22697099999999998,0.11952100000000002
423,1.47072,0.0885654,0.21505100000000002,0.227175,0.10745,0.134878,0.185034,0.030805900000000004,0.0919561,0.171353,0.0794013
424,1.6112,0.0905434,0.191416,0.216285,0.115901,0.144347,0.197266,0.0359639,0.100115,0.24828899999999998,0.0806907
425,1.82699,0.101245,0.18246500000000002,0.23137,0.130186,0.172335,0.202691,0.058516900000000004,0.0931403,0.323996,0.0774803
426,1.77482,0.0835424,0.267115,0.236205,0.105799,0.16012900000000002,0.19476100000000002,0.0587815,0.0925362,0.278473,0.12133100000000001
427,1.94451,0.10939700000000001,0.245659,0.218686,0.14307,0.13531500000000002,0.234115,0.0350408,0.0939631,0.369371,0.0969897
428,2.35512,0.0995161,0.234526,0.221334,0.14822,0.14857700000000001,0.310523,0.038624399999999996,0.175227,0.529139,0.157161
429,3.10878,0.0949622,0.263895,0.24560200000000001,0.16091,0.18912800000000002,0.47602,0.0734862,0.272766,0.741654,0.244196
